,paddy.slevel,paddy.temp,paddy.ph,paddy.season,paddy.humidity,paddy.variation,paddy.yield
1169,-1.159089878,-0.435745582,0.334763874,0,0.103839502,-1.224683633,712.0634724
1170,1.5158429,0.435294853,0.679993975,0,-1.285848886,-1.224683633,752.0524042
1171,-0.291506595,0.214078235,1.600607575,1,-0.293214323,0.816455755,678.167115
1172,-1.191016943,0.131122003,-0.873541476,0,-0.888795061,0.816455755,784.3300858
1173,0.13326218,-0.532527852,-0.988618177,0,0.600156783,0.816455755,716.9865285
1174,1.039713194,0.379990698,0.967685725,0,1.096474064,-1.224683633,829.5825608
1175,-1.661594115,-0.131572732,1.543069225,0,-1.484375798,-1.224683633,789.2308549
1176,1.522783566,-0.35278935,-1.391386627,1,1.592791345,0.816455755,614.4939832
1177,1.617176628,-1.279133939,0.047072124,0,-1.583639254,0.816455755,663.8777135
1178,-1.567201054,1.181900939,-0.758464776,0,-0.988058517,0.816455755,676.140098
1179,1.510290367,1.416943596,0.910147375,0,-0.789531605,-1.224683633,848.8009591
1180,0.093006316,-0.947309011,1.370454175,0,0.798683695,-1.224683633,888.3953888
1181,-1.449209728,-0.256007079,0.219687174,0,-1.18658543,0.816455755,706.5560114
1182,1.57136823,0.808597896,0.392302224,0,1.692054801,0.816455755,790.0835114
1183,0.453920962,1.389291519,0.910147375,0,0.004576045,0.816455755,538.1715556
1184,-0.563580712,-0.062442538,-0.125542926,0,-0.491741236,-1.224683633,808.4501098
1185,-0.620494176,0.186426157,-1.736616727,0,-0.193950867,-1.224683633,773.8953528
1186,-1.364533599,0.117295964,0.334763874,1,0.40162987,0.816455755,471.6045551
1187,-1.309008269,-0.020964422,-1.218771577,0,0.798683695,0.816455755,667.2893496
1188,-0.967527489,-0.214528963,-1.506463327,0,-0.591004692,0.816455755,813.9493658
1189,-1.690744914,1.361639442,1.255377475,0,0.302366414,-1.224683633,833.5258593
1190,1.029996262,-1.638610943,0.449840574,0,0.897947151,-1.224683633,786.6923674
1191,1.147987588,-0.947309011,-0.988618177,0,-0.094687411,0.816455755,682.1085552
1192,0.687127348,-0.629310123,1.312915825,0,0.40162987,0.816455755,759.7143037
1193,-1.059144284,-0.421919543,-0.183081276,0,1.19573752,0.816455755,661.0398685
1194,-1.468643593,1.458421712,-1.736616727,1,1.295000976,-1.224683633,644.1517238
1195,0.117992715,-0.712266354,1.197839125,0,0.500893327,-1.224683633,843.5790432
1196,0.381738033,-0.117746693,-0.988618177,0,-1.583639254,0.816455755,675.3581031
1197,1.310399179,-1.154699591,-1.333848277,0,0.004576045,0.816455755,724.4261117
1198,0.405336298,-1.223829784,0.104610474,0,-0.888795061,0.816455755,578.6492385
1199,1.28124838,-1.610958866,1.600607575,0,-0.789531605,-1.224683633,739.9077985
1200,-0.725992303,0.518251085,0.277225524,0,-0.591004692,-1.224683633,762.2426778
1201,-0.401169122,1.27868321,1.715684275,1,-0.094687411,0.816455755,515.9963798
1202,-1.388131865,-0.228355002,0.795070675,0,0.699420239,0.816455755,559.1332301
1203,-1.439492795,1.126596785,0.507378924,0,-0.193950867,0.816455755,632.5196153
1204,-0.992513888,-0.173050847,0.104610474,0,0.103839502,-1.224683633,963.5224947
1205,-0.040254476,-0.159224809,1.082762425,1,0.600156783,-1.224683633,825.1978215
1206,-1.565812921,-0.643136161,0.910147375,0,-1.583639254,0.816455755,563.0115366
1207,-1.679639848,-0.242181041,-0.988618177,0,-0.193950867,0.816455755,712.0680149
1208,-0.477516451,-1.251481862,1.140300775,0,-0.094687411,0.816455755,591.1590599
1209,1.445048104,1.306335287,-0.873541476,1,-1.18658543,-1.224683633,665.5525851
1210,0.456697228,-0.14539877,-1.046156527,0,0.302366414,-1.224683633,802.6811153
1211,-0.857864962,-0.269833118,-1.448924977,1,1.692054801,0.816455755,580.5324495
1212,1.011950529,0.103469925,-0.528311376,0,0.103839502,0.816455755,699.5371461
1213,0.663529083,-1.610958866,-0.355696326,0,1.19573752,0.816455755,620.2820456
1214,0.609391886,-0.518701813,1.715684275,0,-1.285848886,-1.224683633,750.7569993
1215,1.317339845,0.67033751,-1.506463327,0,-1.583639254,-1.224683633,741.4757892
1216,0.30400257,0.089643887,-1.448924977,0,1.295000976,0.816455755,783.4595335
1217,-1.496406258,-1.002613166,-0.643388076,0,-1.682902711,0.816455755,608.6036539
1218,-0.123542471,-0.269833118,1.312915825,0,-1.682902711,0.816455755,668.2776086
1219,0.398395632,1.320161326,1.427992525,0,-1.18658543,-1.224683633,805.3817713
1220,0.004165788,1.347813403,0.564917275,1,-0.690268148,-1.224683633,677.2978974
1221,-0.632987375,-0.643136161,-0.183081276,1,-1.285848886,0.816455755,658.2263244
1222,0.015270854,0.490599007,0.507378924,0,-1.285848886,0.816455755,738.7897051
1223,1.397851574,0.117295964,0.047072124,0,0.798683695,0.816455755,723.3520975
1224,-0.095779806,-0.795222586,0.219687174,0,1.19573752,-1.224683633,887.1127755
1225,0.502505626,0.725641664,1.197839125,0,0.103839502,-1.224683633,750.5324724
1226,0.159636712,0.587381278,0.507378924,0,-0.094687411,0.816455755,727.9210681
1227,0.741264545,-0.477223698,-0.183081276,0,-0.094687411,0.816455755,717.7385153
1228,-1.737941444,-1.362090171,1.255377475,0,-1.682902711,0.816455755,526.4603501
1229,1.085521592,-0.269833118,-0.643388076,0,0.500893327,-1.224683633,848.9194665
1230,-1.676863581,1.154248862,0.104610474,0,-1.583639254,-1.224683633,711.6010357
1231,0.641318951,-1.292959977,-0.125542926,0,1.096474064,0.816455755,678.9183061
1232,-1.478360526,1.638160215,-1.161233227,0,0.40162987,0.816455755,686.5380719
1233,1.23405185,0.794771857,-0.413234676,0,-0.094687411,0.816455755,639.508285
1234,0.199892577,0.97451036,-1.103694877,0,-1.285848886,-1.224683633,880.5623444
1235,-0.952258023,0.988336398,-1.161233227,0,-0.39247778,-1.224683633,869.1514984
1236,0.927274401,-0.256007079,-0.988618177,0,0.997210608,0.816455755,746.2191953
1237,-0.923107225,-0.629310123,-1.564001677,1,0.897947151,0.816455755,664.2998577
1238,1.692135823,-0.186876886,0.449840574,0,0.500893327,0.816455755,768.6859767
1239,0.279016172,1.555203983,1.197839125,0,0.40162987,-1.224683633,706.7802185
1240,0.798178008,0.25555635,1.600607575,0,-0.491741236,-1.224683633,694.4162675
1241,1.070252126,0.131122003,-1.218771577,0,0.897947151,0.816455755,778.1272793
1242,0.945320133,-0.421919543,1.600607575,0,0.203102958,0.816455755,693.1071015
1243,-0.813444698,0.172600119,-0.355696326,1,-0.591004692,0.816455755,553.2422984
1244,-0.09300354,-0.615484084,1.197839125,0,0.203102958,-1.224683633,825.5328572
1245,0.076348717,0.559729201,1.658145925,0,0.699420239,-1.224683633,786.9278487
1246,-0.209606733,-0.062442538,0.967685725,0,-1.285848886,0.816455755,795.3746454
1247,0.953648933,-0.435745582,1.543069225,0,-0.690268148,0.816455755,730.7578785
1248,0.88007787,1.154248862,1.427992525,1,0.897947151,0.816455755,562.3780585
1249,0.53859709,0.283208428,0.334763874,0,-1.385112342,-1.224683633,934.8396542
1250,0.466414161,-1.56948075,-0.298157976,0,0.798683695,-1.224683633,712.325348
1251,0.531656424,-1.348264132,-0.470773026,1,0.004576045,0.816455755,498.6087618
1252,1.461705703,0.850076012,-1.276309927,0,0.997210608,0.816455755,758.5003608
1253,-0.009715545,-0.477223698,0.334763874,0,-0.491741236,0.816455755,708.2541235
1254,0.732935746,-0.947309011,0.104610474,0,0.600156783,-1.224683633,859.1928852
1255,0.054138585,-1.610958866,-1.046156527,0,-1.285848886,-1.224683633,851.4118408
1256,-0.467799518,-1.057917321,-1.276309927,0,1.19573752,0.816455755,583.5106099
1257,1.056370793,0.822423935,-1.333848277,0,0.699420239,0.816455755,825.4109418
1258,0.019435254,0.490599007,-0.470773026,0,-0.094687411,0.816455755,845.5953651
1259,-0.863417495,0.628859394,0.679993975,1,-0.988058517,-1.224683633,675.2178107
1260,0.830105073,-0.712266354,-0.298157976,0,-1.285848886,-1.224683633,892.0327717
1261,-0.773188834,1.416943596,-1.564001677,0,1.394264433,0.816455755,768.3888773
1262,1.517231033,-0.504875775,0.047072124,0,-0.988058517,0.816455755,670.9225649
1263,-0.88701576,0.338512582,-0.816003126,0,0.500893327,0.816455755,819.051271
1264,0.188787511,0.960684321,-1.218771577,0,0.798683695,-1.224683633,941.3245081
1265,1.274307714,-0.338963311,0.392302224,1,0.302366414,-1.224683633,592.6689158
1266,1.63938676,-0.325137273,-0.068004576,0,0.203102958,0.816455755,760.4570743
1267,0.868972804,0.214078235,-0.758464776,0,-1.484375798,0.816455755,685.6809143
1268,-1.150761078,-1.057917321,-0.585849726,0,-1.087321973,0.816455755,700.7886382
1269,1.084133459,-1.002613166,1.600607575,0,-0.888795061,-1.224683633,761.4619545
1270,-0.795398966,-0.739918432,-1.564001677,0,0.798683695,-1.224683633,862.9625542
1271,-0.695453371,-1.680089059,-0.298157976,0,-1.583639254,0.816455755,711.0187307
1272,-0.213771133,0.725641664,-0.873541476,0,1.592791345,0.816455755,786.1117075
1273,-0.880075094,-0.643136161,-0.528311376,0,0.500893327,0.816455755,914.5918022
1274,-0.145752603,-0.007138384,1.197839125,0,-0.293214323,-1.224683633,959.4254942
1275,-1.63799585,-0.35278935,-0.988618177,0,0.699420239,-1.224683633,853.2031187
1276,-1.520004524,0.15877408,1.427992525,0,0.203102958,0.816455755,695.97485
1277,0.918945601,0.089643887,0.047072124,0,0.500893327,0.816455755,819.5999696
1278,-0.487233384,-0.020964422,-1.621540027,0,-1.385112342,0.816455755,846.7501595
1279,1.365924509,-1.237655823,-1.103694877,1,0.004576045,-1.224683633,669.9758461
1280,0.183234977,1.168074901,-1.046156527,1,-0.591004692,-1.224683633,675.7611316
1281,-0.445589386,0.476772969,0.507378924,0,0.40162987,0.816455755,791.8513544
1282,-0.632987375,-0.380441427,0.104610474,0,-0.591004692,0.816455755,816.8737529
1283,-1.146596679,0.628859394,-0.528311376,0,1.096474064,0.816455755,726.9927675
1284,-0.55386378,-1.2653079,-1.736616727,0,-0.39247778,-1.224683633,704.9895583
1285,-1.457538527,-1.196177707,0.910147375,0,-0.988058517,-1.224683633,804.1553037
1286,-0.702394038,-0.159224809,-0.355696326,0,0.600156783,0.816455755,592.3492624
1287,0.484459893,0.753293742,-1.506463327,0,0.699420239,0.816455755,830.4119979
1288,-1.003618954,0.794771857,-0.298157976,0,0.103839502,0.816455755,657.4004079
1289,1.550546231,-0.933482973,1.427992525,0,-0.094687411,-1.224683633,851.5760702
1290,1.358983843,-0.712266354,0.162148824,0,0.897947151,-1.224683633,826.5495019
1291,0.238760308,1.569030021,-1.161233227,0,0.798683695,0.816455755,758.3438999
1292,0.351199101,-1.196177707,-0.700926426,0,1.295000976,0.816455755,685.9670478
1293,-0.688512705,1.513725867,1.485530875,0,-0.491741236,0.816455755,608.8327482
1294,0.398395632,-0.795222586,1.140300775,0,0.103839502,-1.224683633,732.6880292
1295,-0.898120826,0.739467703,1.543069225,1,0.004576045,-1.224683633,604.7516916
1296,-0.25957953,-1.099395436,-0.585849726,0,1.096474064,0.816455755,747.0388065
1297,-1.490853725,0.822423935,1.025224075,0,1.19573752,0.816455755,682.8404
1298,0.284568705,-0.090094616,-1.448924977,0,0.103839502,0.816455755,797.1705055
1299,-1.493629992,-0.919656934,-0.988618177,0,-0.193950867,-1.224683633,828.8037467
1300,-1.332606534,1.458421712,1.427992525,1,-0.094687411,-1.224683633,723.5966661
1301,0.065243651,-0.076268577,1.082762425,0,-1.682902711,0.816455755,685.2851987
1302,1.615788494,0.877728089,-1.506463327,0,0.500893327,0.816455755,729.5738713
1303,-1.274304938,-1.251481862,0.564917275,0,0.40162987,0.816455755,734.0706688
1304,0.397007498,1.223379055,-0.298157976,1,-0.888795061,-1.224683633,697.1606193
1305,1.543605565,-1.320612055,-1.333848277,1,-1.087321973,-1.224683633,631.5621622
1306,1.22988745,-0.698440316,-0.643388076,0,-0.789531605,0.816455755,673.9227036
1307,-1.447821594,-0.0486165,-0.355696326,0,-1.18658543,0.816455755,740.9645342
1308,-0.932824158,-1.47269848,1.543069225,0,0.302366414,0.816455755,576.9261939
1309,1.557486898,-0.919656934,-0.068004576,0,0.997210608,-1.224683633,882.701949
1310,0.936991334,1.569030021,-1.564001677,1,1.394264433,-1.224683633,764.4287173
1311,-0.419214854,-1.500350557,-0.873541476,0,-0.39247778,0.816455755,694.7556072
1312,1.077192792,0.324686544,0.047072124,0,1.096474064,0.816455755,592.1856366
1313,-1.601904386,0.697989587,-0.931079826,0,-0.193950867,0.816455755,734.2429739
1314,0.707949347,-1.375916209,0.910147375,0,-1.087321973,-1.224683633,671.296869
1315,-0.89534456,0.476772969,0.277225524,0,-0.591004692,-1.224683633,859.8918305
1316,0.848150806,-0.0486165,1.658145925,0,0.103839502,0.816455755,827.9879665
1317,-0.523324848,1.27868321,-0.125542926,0,1.493527889,0.816455755,777.0105197
1318,0.877301604,-1.583306789,0.622455625,0,0.103839502,0.816455755,688.695776
1319,-0.746814302,-1.431220364,0.679993975,1,0.500893327,-1.224683633,610.3905662
1320,-0.970303756,-0.14539877,-1.448924977,0,-0.690268148,-1.224683633,886.4974028
1321,-1.685192381,-1.680089059,0.449840574,1,-0.591004692,0.816455755,431.9363429
1322,-1.346487867,1.320161326,0.219687174,0,1.592791345,0.816455755,760.1527306
1323,0.564971622,-1.735393214,-1.621540027,0,0.897947151,0.816455755,756.5484473
1324,1.005009863,1.416943596,1.025224075,0,-0.789531605,-1.224683633,849.1500793
1325,-1.199345742,-1.555654712,0.162148824,1,0.004576045,-1.224683633,616.6155325
1326,0.506670025,0.338512582,-0.931079826,1,0.302366414,0.816455755,749.2435808
1327,1.113284257,-1.057917321,0.104610474,0,-0.491741236,0.816455755,641.5167588
1328,1.653268092,1.610508137,0.737532325,1,0.600156783,0.816455755,519.7888219
1329,1.63938676,1.444595674,-0.700926426,0,0.798683695,-1.224683633,870.2438276
1330,1.603295295,-0.587832007,-0.528311376,0,1.692054801,-1.224683633,927.9106037
1331,-1.100788281,-0.491049736,0.104610474,0,-0.39247778,0.816455755,746.2837128
1332,1.388134641,0.297034466,-1.046156527,0,-0.690268148,0.816455755,700.7631925
1333,-0.970303756,1.513725867,0.392302224,0,-1.484375798,0.816455755,649.2609136
1334,0.53859709,1.112770746,-1.333848277,1,1.394264433,-1.224683633,788.9190625
1335,0.60661562,0.393816737,0.967685725,1,0.103839502,-1.224683633,620.9388696
1336,1.647715559,-0.200702925,1.140300775,1,-1.285848886,0.816455755,673.7276704
1337,1.375641442,1.168074901,-1.679078377,0,-1.385112342,0.816455755,751.1067028
1338,-0.1998898,-0.892004857,-0.413234676,0,-0.988058517,0.816455755,793.02205
1339,-1.049427351,0.476772969,-0.413234676,0,-0.094687411,-1.224683633,738.5568648
1340,0.970306532,0.36616466,0.392302224,0,0.798683695,-1.224683633,742.352033
1341,0.106887649,0.933032244,-0.873541476,0,0.500893327,0.816455755,773.6544874
1342,-0.602448444,-0.463397659,-0.355696326,0,1.493527889,0.816455755,786.195878
1343,0.802342408,-1.624784905,0.392302224,0,0.203102958,0.816455755,680.9485831
1344,-1.189628809,-0.297485195,-0.988618177,0,-1.385112342,-1.224683633,819.6218389
1345,1.009174263,1.347813403,-1.679078377,0,0.699420239,-1.224683633,856.6128906
1346,1.40479224,0.739467703,0.737532325,1,1.692054801,0.816455755,593.3234317
1347,1.263202648,-0.6569622,-1.679078377,0,-0.193950867,0.816455755,785.9937336
1348,1.658820625,-1.279133939,0.104610474,0,1.295000976,0.816455755,708.4719152
1349,-0.104108606,-1.693915098,-1.391386627,0,0.699420239,-1.224683633,823.2318852
1350,-1.625502651,-0.878178818,0.392302224,1,-0.789531605,-1.224683633,635.1632472
1351,-0.628822975,-0.034790461,-0.643388076,0,1.295000976,0.816455755,646.6265791
1352,0.663529083,-1.085569398,1.370454175,0,1.096474064,0.816455755,640.4231795
1353,1.188243452,-0.103920654,-0.988618177,1,1.493527889,0.816455755,578.9111496
1354,0.895347336,-0.325137273,-1.679078377,0,0.600156783,-1.224683633,971.3514308
1355,1.329833044,1.085118669,0.334763874,1,-0.690268148,-1.224683633,766.5799216
1356,1.701852756,1.499899828,0.910147375,0,0.103839502,0.816455755,846.5514017
1357,1.018891196,-0.242181041,1.658145925,0,-1.583639254,0.816455755,634.2317233
1358,0.660752816,-0.269833118,-1.218771577,0,1.493527889,0.816455755,724.2172995
1359,1.129941856,0.227904273,1.427992525,0,1.493527889,-1.224683633,882.7313651
1360,-1.186852543,-0.173050847,1.370454175,0,-1.484375798,-1.224683633,684.5197909
1361,1.150763855,-1.56948075,1.600607575,0,1.592791345,0.816455755,730.213794
1362,0.451144695,0.808597896,-0.470773026,0,1.493527889,0.816455755,608.0099878
1363,-0.331762459,0.76711978,0.564917275,0,0.798683695,0.816455755,647.6752858
1364,-1.211838941,0.048165771,-0.298157976,0,-0.293214323,-1.224683633,844.0495268
1365,-0.995290154,-0.380441427,0.795070675,0,0.203102958,-1.224683633,726.0990877
1366,0.209609509,-0.0486165,-1.276309927,0,-0.293214323,0.816455755,732.3292738
1367,1.676866357,0.808597896,-0.988618177,0,0.302366414,0.816455755,898.8937817
1368,1.216006118,-0.684614277,-1.391386627,0,-1.087321973,0.816455755,674.5045322
1369,1.438107438,-0.380441427,-0.010466226,0,0.302366414,-1.224683633,864.3455603
1370,1.23821625,-0.214528963,-0.931079826,0,0.600156783,-1.224683633,721.5445433
1371,-1.161866144,1.58285606,-0.585849726,0,0.103839502,0.816455755,752.813932
1372,-1.68935678,-0.325137273,1.255377475,0,0.897947151,0.816455755,707.1910546
1373,-0.685736439,-1.292959977,-0.700926426,0,-1.087321973,0.816455755,717.4419375
1374,0.909228669,-0.159224809,0.622455625,0,-1.583639254,-1.224683633,817.5928478
1375,0.755145878,1.223379055,-0.816003126,0,-1.087321973,-1.224683633,762.6161952
1376,1.692135823,0.144948041,0.219687174,0,-0.193950867,0.816455755,699.6184656
1377,-0.351196325,0.144948041,-1.564001677,0,0.997210608,0.816455755,699.7560201
1378,1.386746508,0.117295964,-1.333848277,0,-0.491741236,0.816455755,829.619612
1379,1.63522236,-0.117746693,-0.240619626,0,0.699420239,-1.224683633,870.0469488
1380,1.079969059,-1.721567175,-0.931079826,0,0.798683695,-1.224683633,827.7653013
1381,0.905064269,-0.892004857,-0.585849726,0,1.295000976,0.816455755,626.896284
1382,-1.636607717,0.006687655,1.485530875,0,0.203102958,0.816455755,812.2025583
1383,-0.762083768,0.15877408,0.679993975,0,-1.583639254,0.816455755,741.9045801
1384,0.763474677,-1.555654712,-0.010466226,0,-0.690268148,-1.224683633,775.9038549
1385,-1.377026799,0.25555635,0.392302224,0,-1.484375798,-1.224683633,879.3227415
1386,-1.700461846,-0.297485195,0.449840574,0,-0.293214323,0.816455755,652.2743526
1387,0.004165788,1.168074901,0.047072124,0,0.302366414,0.816455755,802.6696968
1388,-0.717663504,-1.030265243,-0.700926426,1,0.798683695,0.816455755,647.9143954
1389,0.762086544,-1.154699591,-0.585849726,0,0.103839502,-1.224683633,784.0397328
1390,1.538053032,0.850076012,1.255377475,0,0.699420239,-1.224683633,795.239919
1391,1.350655043,-0.574005968,-1.621540027,0,0.897947151,0.816455755,815.4105204
1392,-1.501958791,-0.228355002,-0.873541476,0,0.500893327,0.816455755,711.1805893
1393,-1.170194944,0.297034466,1.082762425,0,-1.285848886,0.816455755,573.0248982
1394,-1.017500286,1.499899828,-0.413234676,0,-1.682902711,-1.224683633,952.8049326
1395,1.415897306,0.338512582,-0.528311376,0,-1.583639254,-1.224683633,847.5350258
1396,-1.390908131,-1.251481862,-0.931079826,0,0.600156783,0.816455755,590.5143196
1397,-1.168806811,1.361639442,1.140300775,1,-0.193950867,0.816455755,661.5059017
1398,1.499185301,-1.2653079,-0.240619626,1,0.798683695,0.816455755,437.0595386
1399,0.982799731,0.946858283,0.852609025,0,-0.988058517,-1.224683633,855.6865431
1400,-0.098556073,1.527551905,-1.218771577,0,0.40162987,-1.224683633,860.5020124
1401,0.849538939,-1.445046402,-0.700926426,0,1.493527889,0.816455755,608.3021813
1402,0.462249761,0.891554128,-0.413234676,1,-1.385112342,0.816455755,540.1369968
1403,1.082745325,0.061991809,-1.621540027,0,-1.18658543,0.816455755,849.2003683
1404,0.970306532,1.444595674,0.507378924,0,-0.789531605,-1.224683633,903.5148208
1405,0.805118675,-1.56948075,-0.643388076,0,-1.682902711,-1.224683633,718.42197
1406,0.823164407,-0.781396548,-0.931079826,1,1.493527889,0.816455755,591.9988917
1407,1.088297858,1.112770746,0.910147375,0,-1.285848886,0.816455755,828.8196693
1408,1.703240889,-1.638610943,-0.470773026,1,-1.385112342,0.816455755,553.4813627
1409,-0.49833845,-1.500350557,-1.391386627,0,0.798683695,-1.224683633,776.5676611
1410,0.738488279,-0.421919543,-0.470773026,0,0.103839502,-1.224683633,812.4076876
1411,0.88840667,0.739467703,-0.470773026,1,-1.682902711,0.816455755,551.6151046
1412,1.583861429,0.200252196,-0.068004576,0,-0.789531605,0.816455755,677.7767573
1413,-1.538050256,0.144948041,-0.010466226,0,1.19573752,0.816455755,703.7323056
1414,-1.041098551,0.393816737,0.622455625,0,0.103839502,-1.224683633,871.3193589
1415,-0.399780989,0.559729201,0.162148824,0,-0.293214323,-1.224683633,706.9619509
1416,-1.164642411,-0.615484084,-0.068004576,0,-1.18658543,0.816455755,740.9473109
1417,-1.664370382,-0.615484084,-1.448924977,0,0.798683695,0.816455755,615.6636598
1418,0.360916034,1.513725867,-1.736616727,0,-1.385112342,0.816455755,799.20529
1419,1.644939293,1.472247751,-0.931079826,0,0.897947151,-1.224683633,923.8147169
1420,-1.696297447,0.214078235,1.082762425,1,0.40162987,-1.224683633,598.8267758
1421,-1.470031726,1.347813403,0.334763874,1,-0.591004692,0.816455755,502.1007204
1422,1.357595709,0.877728089,-0.700926426,1,0.699420239,0.816455755,607.1286029
1423,-0.131871271,-1.071743359,1.370454175,0,0.500893327,0.816455755,541.8040345
1424,-0.626046709,0.518251085,0.392302224,0,-1.087321973,-1.224683633,741.504429
1425,1.082745325,0.36616466,-0.125542926,0,1.19573752,-1.224683633,836.869014
1426,0.924498134,1.237205094,-0.643388076,1,1.19573752,0.816455755,594.9617839
1427,-1.379803065,-0.878178818,1.658145925,0,-1.484375798,0.816455755,577.0586645
1428,-1.490853725,-0.214528963,-0.010466226,0,0.997210608,0.816455755,772.6977189
1429,1.239604383,0.615033355,-1.218771577,0,1.19573752,-1.224683633,950.2404091
1430,1.488080235,-1.16852563,1.370454175,0,1.394264433,-1.224683633,714.2290998
1431,0.587181754,1.251031133,-0.873541476,1,-0.789531605,0.816455755,507.5185465
1432,-1.191016943,0.379990698,-1.046156527,0,-1.682902711,0.816455755,717.2928914
1433,1.483915835,0.587381278,-0.183081276,0,-1.087321973,0.816455755,815.488326
1434,1.526947966,0.780945819,1.025224075,0,-0.690268148,-1.224683633,725.8887305
1435,-1.174359344,-1.306786016,0.047072124,1,1.394264433,-1.224683633,623.2955987
1436,0.59828682,-0.6569622,0.277225524,0,1.096474064,0.816455755,671.0481244
1437,0.767639077,0.753293742,-1.564001677,1,-1.087321973,0.816455755,691.396283
1438,-0.385899656,1.416943596,-0.240619626,0,-0.690268148,0.816455755,567.2064126
1439,-0.999454554,-0.463397659,1.658145925,0,1.19573752,-1.224683633,843.0050166
1440,-0.381735256,-1.541828673,0.277225524,0,-1.484375798,-1.224683633,890.9519461
1441,-0.320657393,-1.196177707,-1.276309927,0,-1.484375798,0.816455755,550.5428385
1442,0.215162042,1.389291519,1.312915825,0,-1.385112342,0.816455755,669.0788593
1443,-1.071637483,-1.071743359,-0.585849726,0,0.500893327,0.816455755,695.8732707
1444,1.407568506,-0.311311234,1.715684275,0,-1.484375798,-1.224683633,799.5734893
1445,1.324280511,-0.269833118,-1.564001677,0,-0.789531605,-1.224683633,834.8660503
1446,1.499185301,1.610508137,-1.391386627,1,-1.285848886,0.816455755,635.0624415
1447,-0.191561001,-1.071743359,-1.333848277,0,-0.690268148,0.816455755,709.3280756
1448,-1.393684398,0.25555635,-0.470773026,0,-1.385112342,0.816455755,544.4302909
1449,-1.511675724,1.389291519,1.485530875,0,0.40162987,-1.224683633,784.0368184
1450,0.098558849,-0.560179929,0.047072124,0,0.302366414,-1.224683633,918.8332216
1451,-0.040254476,-1.071743359,1.370454175,0,-1.484375798,0.816455755,639.631882
1452,-1.625502651,-0.836700702,1.312915825,1,0.103839502,0.816455755,661.8718066
1453,0.129097781,1.569030021,-0.010466226,0,-0.591004692,0.816455755,716.6238803
1454,0.998069197,0.518251085,0.449840574,0,-1.285848886,-1.224683633,845.2005363
1455,0.788461076,-1.182351668,0.392302224,0,-0.690268148,-1.224683633,687.1027102
1456,-0.712110971,0.905380167,0.679993975,1,-0.39247778,0.816455755,505.657354
1457,1.490856502,-1.279133939,1.197839125,0,0.302366414,0.816455755,687.3444059
1458,-0.957810556,-1.693915098,-0.298157976,0,-0.690268148,0.816455755,557.1666623
1459,1.29374158,-0.103920654,0.219687174,0,-0.094687411,-1.224683633,791.9722922
1460,-0.452530052,-0.034790461,-0.010466226,0,-1.583639254,-1.224683633,721.8936517
1461,-1.414506396,-0.256007079,1.197839125,0,0.40162987,0.816455755,587.6108195
1462,0.056914851,0.988336398,1.715684275,0,0.997210608,0.816455755,786.5468762
1463,1.153540121,-0.200702925,-0.068004576,0,0.40162987,0.816455755,736.0011338
1464,-0.766248167,-1.375916209,-0.873541476,1,1.592791345,-1.224683633,677.2042034
1465,0.843986406,1.168074901,-1.046156527,1,1.493527889,-1.224683633,723.3509335
1466,0.966142132,1.472247751,-1.103694877,0,0.897947151,0.816455755,760.0441607
1467,-1.328442135,-0.214528963,0.162148824,0,1.493527889,0.816455755,764.7891416
1468,1.529724233,0.186426157,0.219687174,0,-1.385112342,0.816455755,738.2934032
1469,0.254029773,1.624334176,1.197839125,0,0.500893327,-1.224683633,977.6828498
1470,-1.468643593,-1.127047514,1.370454175,0,-0.39247778,-1.224683633,664.9270331
1471,0.574688555,1.458421712,-1.391386627,0,0.203102958,0.816455755,752.6669907
1472,-0.889792027,-0.408093504,-0.355696326,0,1.692054801,0.816455755,731.0267413
1473,-1.096623882,-1.057917321,0.564917275,0,0.004576045,0.816455755,629.9207059
1474,-1.357592933,-1.514176596,-0.240619626,0,0.500893327,-1.224683633,621.382542
1475,0.980023465,1.251031133,0.910147375,0,1.592791345,-1.224683633,851.8158305
1476,0.746817078,1.085118669,1.658145925,0,1.592791345,0.816455755,806.9218102
1477,1.256261982,0.780945819,-1.506463327,0,1.096474064,0.816455755,806.784408
1478,1.057758927,-0.394267466,1.197839125,1,0.600156783,0.816455755,661.3148616
1479,-1.335382801,-0.463397659,0.622455625,0,-0.988058517,-1.224683633,707.3879599
1480,1.020279329,-0.477223698,-1.161233227,1,0.897947151,-1.224683633,760.2738926
1481,-0.803727765,-0.546353891,-1.333848277,0,-0.988058517,0.816455755,725.9889963
1482,0.01804712,-1.56948075,-1.218771577,0,-0.39247778,0.816455755,730.5157146
1483,1.188243452,0.214078235,-0.125542926,1,0.302366414,0.816455755,692.8054718
1484,1.322892378,-0.560179929,0.277225524,0,1.692054801,-1.224683633,834.6056838
1485,1.375641442,0.988336398,-0.988618177,0,0.798683695,-1.224683633,786.3706359
1486,-0.642704308,1.444595674,-1.564001677,0,-1.385112342,0.816455755,686.2357076
1487,-0.748202435,0.15877408,-0.585849726,0,0.203102958,0.816455755,641.7937687
1488,-1.197957609,0.103469925,0.622455625,1,0.004576045,0.816455755,507.510432
1489,0.3761855,1.320161326,1.715684275,0,0.798683695,-1.224683633,871.2041406
1490,0.849538939,-1.555654712,0.277225524,0,-0.193950867,-1.224683633,638.6143581
